City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
346,Bulolo,PG,-7.2,146.65,69.24,94,100,2.95,overcast clouds
347,Emerald,AU,-23.5333,148.1667,73.54,94,75,5.75,broken clouds
348,Kasongo,CD,-4.45,26.6667,71.69,87,100,4.18,overcast clouds
349,Sisimiut,GL,66.9395,-53.6735,16.5,70,100,14.85,light snow
350,Tilichiki,RU,60.4667,166.1,5.52,84,100,10.98,overcast clouds
351,Stolbovaya,RU,55.2528,37.4853,23.22,97,100,3.62,light snow
352,Harper,LR,4.375,-7.7169,84.81,62,9,11.14,clear sky
353,Pangai,TO,-19.8,-174.35,80.73,77,73,16.62,light rain
354,Cumana,VE,10.4635,-64.1775,89.69,62,2,7.76,clear sky
355,Keuruu,FI,62.2667,24.7,6.98,99,91,1.52,overcast clouds
356,Toamasina,MG,-18.1667,49.3833,80.6,74,40,13.8,scattered clouds
357,Guerrero Negro,MX,27.9769,-114.0611,54.41,32,0,5.19,clear sky
358,Surubim,BR,-7.8331,-35.7547,87.42,32,62,11.61,broken clouds
359,Dubai,AE,25.2582,55.3047,73.33,46,0,12.66,clear sky
360,Tateyama,JP,34.9833,139.8667,46.33,36,75,17.27,broken clouds
361,Muravlenko,RU,63.7898,74.523,9.39,98,89,9.15,overcast clouds
362,Brotas,BR,-22.2842,-48.1267,76.66,79,97,5.06,overcast clouds
363,Osorno,CL,-40.5667,-73.15,67.24,88,75,4.61,broken clouds
364,Sorong,ID,-0.8833,131.25,80.76,77,100,4.47,overcast clouds
365,Mabaruma,GY,8.2,-59.7833,82.4,78,40,9.22,scattered clouds
366,Srednekolymsk,RU,67.45,153.6833,-33.77,100,82,2.19,broken clouds
367,Abu Dhabi,AE,24.4667,54.3667,71.71,67,0,5.75,clear sky
368,Rawson,AR,-43.3002,-65.1023,78.39,39,41,7.31,scattered clouds
369,Nioro,GM,13.35,-15.75,100.36,5,3,6.53,clear sky
370,Padilla,CO,3.2204,-76.3139,78.37,65,94,3.62,overcast clouds
371,Uniontown,US,39.9001,-79.7164,44.94,100,100,3.36,overcast clouds
372,Aklavik,CA,68.2191,-135.0107,-18.4,76,100,5.75,overcast clouds
373,Sitka,US,57.0531,-135.33,37.29,93,100,0.0,mist
374,Dunda,TZ,-8.1167,34.25,70.36,88,100,2.46,light rain
375,Vestmannaeyjar,IS,63.4427,-20.2734,23.99,74,0,16.11,clear sky
376,Longyearbyen,SJ,78.2186,15.6401,13.84,73,0,9.22,clear sky
377,Pangody,RU,65.85,74.4859,0.95,100,95,7.38,overcast clouds
378,Pacific Grove,US,36.6177,-121.9166,52.16,55,0,3.0,clear sky
379,Mingguang,CN,32.7802,117.9638,36.28,74,71,3.4,broken clouds
380,Pangkalanbuun,ID,-2.6833,111.6167,74.48,97,100,1.92,overcast clouds
381,Levokumskoye,RU,44.8219,44.6606,39.58,86,95,3.18,overcast clouds
382,West Wendover,US,40.7391,-114.0733,22.82,51,98,1.07,overcast clouds
383,Jinka,ET,5.65,36.65,75.96,40,95,2.62,overcast clouds
384,Goksun,TR,38.021,36.4973,34.75,99,99,4.0,light snow
385,Bonfim,BR,3.0833,-59.95,80.55,41,63,8.93,broken clouds
386,Teya,RU,60.3778,92.6267,15.39,89,100,9.13,overcast clouds
387,Port-Gentil,GA,-0.7193,8.7815,85.96,62,20,9.22,few clouds
388,Kabanjahe,ID,3.1001,98.4908,65.16,96,77,1.32,broken clouds
389,Mbini,GQ,1.574,9.6134,85.84,70,94,5.86,light rain
390,Kollam,IN,8.8833,76.6,82.27,77,39,4.05,scattered clouds
391,Kem,RU,64.9555,34.5793,7.02,99,96,4.25,overcast clouds
392,Bulawayo,ZW,-20.15,28.5833,79.36,54,65,2.51,broken clouds
393,Sandwick,GB,60.0,-1.25,48.02,87,40,27.63,scattered clouds
394,Mahon,ES,39.8885,4.2658,57.76,94,20,10.36,few clouds
395,Ahipara,NZ,-35.1667,173.1667,69.35,90,77,12.26,broken clouds
396,Koslan,RU,63.4564,48.8989,18.32,96,100,5.08,light snow
397,Xianyang,CN,34.3378,108.7026,31.24,80,72,6.71,mist
398,Korla,CN,41.7597,86.1469,26.22,53,100,6.2,overcast clouds
399,Coihaique,CL,-45.5752,-72.0662,66.15,55,40,12.66,scattered clouds
400,Riacho De Santana,BR,-13.6092,-42.9389,87.93,46,58,2.89,broken clouds
401,Banjar,ID,-8.19,114.9675,82.26,85,88,4.63,overcast clouds
402,Havre-Saint-Pierre,CA,50.2334,-63.5986,32.59,93,100,17.27,overcast clouds
403,Yurino,RU,56.2942,46.3039,20.52,99,82,2.28,broken clouds
404,Puerto Escondido,MX,15.85,-97.0667,77.83,83,0,6.91,clear sky
405,Teruel,ES,40.6667,-0.6667,62.13,27,52,4.79,broken clouds
406,Guasdualito,VE,7.2424,-70.7324,86.0,54,40,10.36,scattered clouds
407,San Luis De La Paz,MX,21.3,-100.5167,64.62,43,0,11.92,clear sky
408,Asau,RO,46.4333,26.4,32.95,75,100,1.07,overcast clouds
409,Meulaboh,ID,4.1363,96.1285,75.09,90,97,8.59,overcast clouds
410,Talaya,RU,61.3833,152.75,-12.95,96,100,4.14,overcast clouds
411,Chiredzi,ZW,-21.05,31.6667,91.29,31,1,5.14,clear sky
412,Horizontina,BR,-27.6258,-54.3078,98.31,26,87,6.44,overcast clouds
413,Wiwili,NI,13.6268,-85.8254,77.74,45,6,3.36,clear sky
414,Odesskoye,RU,54.2111,72.9651,8.26,92,25,7.49,scattered clouds
415,Pangnirtung,CA,66.1451,-65.7125,3.2,85,100,20.71,light snow
416,Arandis,NA,-22.4167,14.9667,68.47,42,0,16.24,clear sky
417,Aquiraz,BR,-3.9014,-38.3911,87.89,70,88,10.92,overcast clouds
418,Paita,PE,-5.0892,-81.1144,79.36,63,60,10.42,broken clouds
419,Dongsheng,CN,39.8161,109.9776,8.08,59,88,11.45,overcast clouds
420,Hami,CN,42.8,93.45,24.93,34,48,1.36,scattered clouds
421,Urumqi,CN,43.801,87.6005,-1.25,92,93,2.24,mist
422,Los Llanos De Aridane,ES,28.6585,-17.9182,68.13,75,20,5.01,few clouds
423,Namibe,AO,-15.1961,12.1522,77.86,59,0,15.26,clear sky
424,Abha,SA,18.2164,42.5053,64.22,63,20,13.8,few clouds
425,Lompoc,US,34.6391,-120.4579,57.13,73,0,5.75,clear sky
426,North Bend,US,43.4065,-124.2243,40.91,100,0,5.75,clear sky
427,Wanning,CN,18.8003,110.3967,63.41,88,94,8.57,overcast clouds
428,Arica,CL,-18.475,-70.3042,78.35,64,0,11.5,clear sky
429,Abbeville,FR,50.1,1.8333,47.48,89,100,12.21,overcast clouds
430,Tenenkou,ML,14.4572,-4.9169,89.02,7,0,6.06,clear sky
431,Yerbogachen,RU,61.2767,108.0108,-0.6,99,96,2.95,overcast clouds
432,Solenzo,BF,12.1833,-4.0833,90.9,7,60,6.64,broken clouds
433,Muncar,ID,-8.4333,114.3333,75.63,89,73,3.47,broken clouds
434,Alexandria,EG,31.2156,29.9553,57.87,53,99,21.07,overcast clouds
435,Vung Tau,VN,10.346,107.0843,78.76,81,10,23.33,clear sky
436,Uvat,RU,59.1433,68.8953,24.82,88,100,12.03,overcast clouds
437,Bekeshevskaya,RU,44.1139,42.4269,29.57,72,100,4.63,overcast clouds
438,Vila Franca Do Campo,PT,37.7167,-25.4333,66.2,70,52,11.03,broken clouds
439,Buin,CL,-33.7333,-70.75,79.05,34,0,8.79,clear sky
440,Sosnogorsk,RU,63.6023,53.8817,17.26,97,100,4.88,overcast clouds
441,Clyde River,CA,70.4692,-68.5914,-14.57,76,100,32.21,heavy snow
442,Kieta,PG,-6.2167,155.6333,77.92,93,100,14.99,moderate rain
443,Sorland,NO,67.667,12.6934,28.26,67,95,23.0,overcast clouds
444,Port Blair,IN,11.6667,92.75,78.84,73,40,5.75,haze
445,Benjamin Aceval,PY,-24.9667,-57.5667,93.6,39,96,7.83,overcast clouds
446,Najran,SA,17.4924,44.1277,74.05,23,92,7.87,overcast clouds
447,Banjarmasin,ID,-3.3244,114.591,77.14,89,100,3.56,overcast clouds
448,Ballina,AU,-28.8667,153.5667,71.56,82,100,14.97,overcast clouds
449,Waycross,US,31.2136,-82.354,73.33,72,0,12.66,clear sky
450,Inirida,CO,3.8653,-67.9239,88.83,52,91,3.36,light rain
451,Atambua,ID,-9.1061,124.8925,74.25,89,89,3.56,light rain
452,Sobolevo,RU,54.4299,31.8996,23.05,94,100,9.08,snow
453,Perieti,RO,44.4,24.55,43.16,45,8,8.72,clear sky
454,Berlevag,NO,70.8578,29.0864,22.8,79,75,5.75,broken clouds
455,Hammerfest,NO,70.6634,23.6821,24.53,73,0,6.91,clear sky
456,Kamiiso,JP,41.8167,140.65,22.48,88,95,10.54,light snow
457,Zaragoza,ES,41.6561,-0.8773,62.74,38,0,5.01,clear sky
458,Lucapa,AO,-8.4192,20.7447,65.12,98,100,4.9,light rain
459,La Ronge,CA,55.1001,-105.2842,-32.58,67,20,1.14,few clouds
460,Mweka,CD,-4.85,21.5667,65.39,99,100,3.24,light rain
461,Yarega,RU,63.4354,53.5765,15.57,97,100,4.79,overcast clouds
462,Lavrentiya,RU,65.5833,-171.0,-0.49,58,4,24.54,clear sky
463,Ancud,CL,-41.8697,-73.8203,68.23,81,86,7.61,light rain
464,Egvekinot,RU,66.3167,-179.1667,-9.53,75,3,19.91,clear sky
465,Hasaki,JP,35.7333,140.8333,36.28,50,100,17.18,overcast clouds
466,Alto Paraguai,BR,-14.5136,-56.4825,76.68,83,76,6.6,light rain
467,High Prairie,CA,55.4334,-116.4858,-6.5,96,100,3.67,overcast clouds
468,Dodge City,US,37.7528,-100.0171,5.94,67,100,15.99,overcast clouds
469,Mattru,SL,7.6244,-11.8332,98.31,22,3,2.37,clear sky
470,The Pas,CA,53.8251,-101.2541,-30.98,75,0,6.91,clear sky
471,Tual,ID,-5.6667,132.75,83.12,73,77,12.15,broken clouds
472,Hellin,ES,38.5106,-1.701,69.58,26,89,4.14,overcast clouds
473,Vanavara,RU,60.34,102.2797,11.71,95,100,7.11,light snow
474,Shetpe,KZ,44.1667,52.1167,47.26,42,7,22.17,clear sky
475,Palmer,US,42.1584,-72.3287,45.48,87,100,1.01,mist
476,Solnechnyy,RU,50.7214,136.6319,-10.12,97,73,3.22,broken clouds
477,San Fernando,PH,15.0286,120.6898,78.82,84,74,3.96,broken clouds
478,Puerto Princesa,PH,9.7392,118.7353,77.7,85,70,7.38,broken clouds
479,Itoman,JP,26.1247,127.6694,64.42,82,98,5.75,overcast clouds
480,Qiongshan,CN,20.0058,110.3542,58.98,88,100,4.47,overcast clouds
481,Mandalgovi,MN,45.7625,106.2708,3.13,75,0,9.66,clear sky
482,Ekhabi,RU,53.5102,142.9671,3.78,93,100,23.24,overcast clouds
483,Sawtell,AU,-30.3833,153.1,69.19,89,75,19.57,drizzle
484,Qaqortoq,GL,60.7167,-46.0333,21.7,96,100,8.63,snow
485,Kolosovka,RU,56.4678,73.611,12.9,97,88,8.95,overcast clouds
486,Challans,FR,46.8436,-1.8749,49.26,91,100,5.28,overcast clouds
487,Taree,AU,-31.9,152.4667,64.33,94,100,5.75,light rain
488,Akwatia,GH,6.0402,-0.8088,97.21,25,16,4.34,few clouds
489,Gat,IL,31.61,34.7642,59.92,10,29,5.41,scattered clouds
490,Waraseoni,IN,21.75,80.0333,71.17,34,0,8.03,clear sky
491,Kendal,GB,54.3268,-2.7476,50.83,83,100,17.16,overcast clouds
492,San Rafael,AR,-34.6177,-68.3301,82.92,32,9,9.64,clear sky
493,Muroto,JP,33.2833,134.15,47.19,57,97,5.55,overcast clouds
494,Mount Isa,AU,-20.7333,139.5,76.77,44,100,16.11,overcast clouds
495,Kaeo,NZ,-35.1,173.7833,70.32,93,70,9.55,broken clouds
496,Aktau,KZ,43.65,51.2,50.58,54,2,20.29,clear sky
497,Kavaratti,IN,10.5669,72.642,79.86,69,5,8.48,clear sky
498,Itaberai,BR,-16.0203,-49.8103,82.11,64,36,4.09,scattered clouds
499,Nova Olinda Do Norte,BR,-3.8881,-59.0942,81.77,81,95,3.53,overcast clouds
500,Bombay,IN,19.0144,72.8479,76.98,73,20,4.61,haze
501,Vanimo,PG,-2.6741,141.3028,76.41,86,93,2.93,overcast clouds
502,Morehead,US,37.2711,-87.1764,33.15,99,100,1.99,heavy snow
503,Sulangan,PH,11.1373,123.7228,79.86,81,98,13.62,overcast clouds
504,Donskoye,RU,45.4552,41.9741,43.99,79,100,5.86,overcast clouds
505,Coquimbo,CL,-29.9533,-71.3436,67.73,72,75,11.5,broken clouds
506,Morondava,MG,-20.2833,44.2833,83.93,74,44,11.74,scattered clouds
507,Kiunga,PG,-6.1219,141.2906,72.61,92,75,2.26,broken clouds
508,Rabo De Peixe,PT,37.8,-25.5833,65.28,86,20,16.11,few clouds
509,Paraje Nuevo,MX,18.8708,-96.8667,81.41,39,0,1.97,clear sky
510,Altamira,BR,-3.2033,-52.2064,86.09,66,40,8.05,scattered clouds
511,Ures,MX,29.4333,-110.4,48.07,16,0,3.31,clear sky
512,Wanaka,NZ,-44.7,169.15,52.11,90,100,3.0,light rain
513,Tuy Hoa,VN,13.0833,109.3,73.06,91,98,12.08,overcast clouds
514,Gulariya,NP,28.2333,81.3333,56.68,89,100,1.16,overcast clouds
515,Pevek,RU,69.7008,170.3133,-10.5,77,14,1.45,few clouds
516,Antalaha,MG,-14.9003,50.2788,78.58,80,100,0.94,light rain
517,Petatlan,MX,17.5167,-101.2667,80.17,39,0,2.8,clear sky
518,Avenal,US,36.0041,-120.129,45.18,54,3,2.48,clear sky
519,Qui Nhon,VN,13.7667,109.2333,72.99,86,100,13.49,overcast clouds
520,Neuquen,AR,-38.9516,-68.0591,84.09,26,0,4.61,clear sky
521,Wageningen,NL,51.9667,5.6667,46.17,93,75,13.8,broken clouds
522,Belaya Gora,RU,68.5333,146.4167,-32.37,100,63,1.01,broken clouds
523,Takaka,NZ,-40.85,172.8,69.98,97,98,4.76,overcast clouds
524,Lahij,YE,13.1667,44.5833,73.78,64,10,6.89,clear sky
525,Bar Harbor,US,44.3876,-68.2039,42.66,94,100,11.5,overcast clouds
526,Reading,GB,51.4562,-0.9711,52.02,70,75,1.99,broken clouds
527,Derzhavinsk,KZ,51.1,66.3167,7.52,86,68,7.02,broken clouds
528,Mehamn,NO,71.0357,27.8492,21.11,75,100,8.86,snow
529,Tatui,BR,-23.3556,-47.8569,79.65,71,96,5.44,overcast clouds
530,Pokhara,NP,28.2333,83.9833,53.01,62,100,1.45,overcast clouds
531,Dickinson,US,29.4608,-95.0513,42.98,94,100,3.0,light rain
532,Camacha,PT,33.0833,-16.3333,66.52,88,40,14.97,scattered clouds
533,Pasighat,IN,28.0667,95.3333,56.08,75,42,4.68,scattered clouds
534,Juneau,US,58.3019,-134.4197,26.83,90,100,0.0,overcast clouds
535,Yumen,CN,40.2833,97.2,18.12,44,0,9.17,clear sky
536,Bonavista,CA,48.6499,-53.1147,36.12,80,100,26.4,overcast clouds
537,Mapiri,BO,-15.25,-68.1667,74.3,86,100,1.25,overcast clouds
538,Aksum,ET,14.1245,38.7244,68.85,34,33,7.58,scattered clouds
539,Asekeyevo,RU,53.5742,52.7972,33.39,94,100,15.41,light snow
540,Husavik,IS,66.0449,-17.3389,15.71,87,100,20.07,light snow
541,Chiang Rai,TH,19.9167,99.9167,62.13,86,0,1.14,clear sky
542,Mbandaka,CD,0.0487,18.2603,88.72,33,34,7.05,scattered clouds
543,Mafeteng,LS,-29.823,27.2374,66.6,80,80,2.89,moderate rain
544,Xiongyue,CN,40.1774,122.1228,14.92,73,6,5.68,clear sky
545,Namie,JP,37.4833,141.0,33.96,73,60,6.6,broken clouds
546,Bereznik,RU,62.8551,42.7072,9.59,98,96,2.68,overcast clouds
547,Padang,ID,-0.9492,100.3543,75.25,90,100,3.96,overcast clouds
548,Wamba,NG,8.9333,8.6,94.37,10,14,5.86,few clouds
549,Mbanza-Ngungu,CD,-5.25,14.8667,75.04,83,93,2.26,moderate rain
550,Cartagena,CO,10.3997,-75.5144,85.62,58,20,3.44,few clouds
551,Batouri,CM,4.4333,14.3667,92.44,15,93,1.7,overcast clouds
552,Lyubokhna,RU,53.5033,34.3885,25.16,98,100,3.87,light snow
553,Ginir,ET,7.1333,40.7,67.82,28,44,6.93,scattered clouds
554,Thunder Bay,CA,48.4001,-89.3168,-4.45,62,20,6.91,few clouds
555,Sosua,DO,19.7667,-70.5167,78.53,94,100,11.5,overcast clouds
556,Westport,US,41.1415,-73.3579,44.17,97,100,2.46,overcast clouds
557,Kuantan,MY,3.8077,103.326,78.91,88,20,3.44,few clouds
558,Vicksburg,US,32.3526,-90.8779,46.56,97,100,13.8,mist
559,Mayo,US,38.8876,-76.5119,49.1,95,100,1.99,light intensity drizzle
560,Belmonte,BR,-15.8631,-38.8828,86.0,59,45,9.26,scattered clouds
561,Dudhani,IN,17.3667,76.3667,81.63,20,6,16.31,clear sky
562,Yemtsa,RU,63.0734,40.3329,-0.08,100,91,2.93,overcast clouds
563,Krivosheino,RU,57.3431,83.9261,15.55,93,100,8.3,overcast clouds
564,Huarmey,PE,-10.0681,-78.1522,75.7,71,100,10.65,overcast clouds
565,Huanan,CN,46.2167,130.5167,-10.64,99,91,3.87,overcast clouds
566,Ahero,KE,-0.1746,34.9163,80.58,64,100,2.33,light rain
567,Kiama,AU,-34.6833,150.8667,63.0,75,99,3.0,overcast clouds
568,Sao Raimundo Das Mangabeiras,BR,-7.0219,-45.4811,89.24,48,98,4.65,light rain
569,Bastrop,US,32.7562,-91.8724,37.08,93,100,4.0,moderate rain
570,Moerai,PF,-22.4333,-151.3333,78.35,78,81,11.1,light rain
571,Uong Bi,VN,21.0333,106.7833,58.98,72,79,2.15,broken clouds
572,Gavle,SE,60.6745,17.1417,24.51,81,83,3.0,broken clouds
573,Nuuk,GL,64.1835,-51.7216,25.41,93,100,18.41,heavy snow
574,Malakal,SS,9.5334,31.6605,86.18,18,100,5.28,overcast clouds
575,Aksarka,RU,66.5606,67.7975,-16.04,100,59,6.6,broken clouds
576,Sungairaya,ID,0.7,108.9,76.68,90,99,7.36,heavy intensity rain
577,Kizilskoye,RU,52.7255,58.8937,23.58,88,100,11.5,overcast clouds
578,Santarem,BR,-2.4431,-54.7083,84.33,74,40,12.66,scattered clouds
579,Bosaso,SO,11.2842,49.1816,76.5,70,1,8.01,clear sky
580,Bonthe,SL,7.5264,-12.505,87.03,54,4,14.03,clear sky
581,Port Moresby,PG,-9.4431,147.1797,72.82,94,40,6.91,scattered clouds
582,Necochea,AR,-38.5473,-58.7368,78.04,45,100,10.04,overcast clouds
583,Brazzaville,CG,-4.2658,15.2832,86.36,66,20,6.91,few clouds
584,Sioux Lookout,CA,50.1001,-91.917,-25.22,75,0,4.61,clear sky
585,Dubbo,AU,-32.25,148.6167,62.73,72,50,12.66,scattered clouds
586,Chebenki,RU,51.9337,55.7077,28.15,85,100,13.27,light snow
587,Gambo,CF,4.6482,22.2633,93.88,19,99,1.1,overcast clouds
588,Punta De Piedra,VE,7.6176,-71.4916,93.69,31,82,4.61,broken clouds
589,Samdari,IN,25.8167,72.5833,64.11,30,0,6.6,clear sky
590,Jobat,IN,22.4167,74.5667,66.6,24,0,9.26,clear sky
591,Mwinilunga,ZM,-11.7358,24.4293,67.24,94,97,5.19,moderate rain
592,Faya,SA,18.3851,42.4509,64.51,69,22,6.35,few clouds
593,Saint-Joseph,RE,-21.3667,55.6167,77.36,91,100,34.78,heavy intensity rain
594,Hokitika,NZ,-42.7167,170.9667,65.8,96,100,14.43,light rain
595,Man,CI,7.4125,-7.5538,96.12,8,0,3.56,clear sky
596,Lakatoro,VU,-16.0999,167.4164,80.6,83,99,5.26,overcast clouds
597,Ust-Kulom,RU,61.6864,53.6902,10.35,98,99,3.4,overcast clouds
598,Oudtshoorn,ZA,-33.5907,22.2014,66.56,70,52,11.5,broken clouds
599,Benguela,AO,-12.5763,13.4055,79.45,64,7,9.19,clear sky
600,Malaya Purga,RU,56.5567,53.0043,27.5,99,100,2.17,overcast clouds
601,Dhidhdhoo,MV,6.8833,73.1,81.25,71,4,6.42,clear sky
602,Katobu,ID,-4.9408,122.5276,75.67,89,96,1.16,overcast clouds
603,Moose Factory,CA,51.2585,-80.6094,-14.8,64,0,11.5,clear sky
604,Basoko,CD,1.2391,23.616,86.5,44,100,1.86,overcast clouds
605,Kuytun,RU,54.3419,101.5036,-2.96,98,100,1.88,overcast clouds
606,Andenes,NO,69.3143,16.1194,22.98,58,20,21.85,few clouds
607,Dharchula,IN,29.85,80.5333,44.42,99,100,2.44,overcast clouds
608,Meridian,US,43.6121,-116.3915,28.18,80,100,3.0,overcast clouds
609,Gariaband,IN,20.635,82.0614,74.75,40,22,5.23,few clouds
610,Krasnyy Chikoy,RU,50.3643,108.7512,-4.36,100,100,1.99,overcast clouds
611,Lorengau,PG,-2.0226,147.2712,79.21,79,100,5.57,moderate rain
612,Sabang,ID,5.8933,95.3214,82.44,74,80,9.66,heavy intensity rain
613,Duncan,US,34.5023,-97.9578,17.35,71,100,13.8,overcast clouds
614,Sibu,MY,2.3,111.8167,75.51,100,40,1.99,scattered clouds
615,Pravia,ES,43.4906,-6.1508,58.06,58,0,5.75,clear sky
616,Bryan,US,30.6744,-96.37,33.62,88,100,13.8,drizzle
617,Skhisma,GR,35.2667,25.7167,53.49,85,100,19.93,overcast clouds
618,San Joaquin,US,37.9333,-121.3011,47.23,75,0,3.44,clear sky
619,Nantucket,US,41.2835,-70.0995,46.51,93,100,5.75,fog
620,Spring Valley,US,36.108,-115.245,40.5,32,0,8.05,clear sky
621,Bandrele,YT,-12.9067,45.1914,83.95,74,0,10.36,light rain
622,Kurtamysh,RU,54.9103,64.4319,22.35,88,100,17.2,overcast clouds
623,Uwajima,JP,33.2238,132.56,39.81,68,98,8.19,overcast clouds
624,Hambantota,LK,6.1241,81.1185,79.14,94,20,2.3,few clouds
625,Hoquiam,US,46.9809,-123.8893,46.38,96,100,10.36,overcast clouds
626,Oranjemund,NA,-28.55,16.4333,70.12,68,0,15.37,clear sky
627,Merauke,ID,-8.4667,140.3333,79.79,82,93,12.97,overcast clouds
628,Micheweni,TZ,-4.9667,39.8333,81.1,81,100,16.08,overcast clouds
629,Hakkari,TR,37.5833,44.1667,24.64,70,29,3.74,snow
630,Kyren,RU,51.6828,102.1408,4.75,88,75,1.32,broken clouds
631,Mangai,CD,-4.05,19.5333,68.07,96,100,3.87,overcast clouds
632,Slave Lake,CA,55.2834,-114.769,-9.42,77,0,12.66,clear sky
633,Ringebu,NO,61.5167,10.1667,18.86,96,100,7.49,overcast clouds
634,Henties Bay,NA,-22.116,14.2845,74.86,70,0,13.38,clear sky
635,Marzuq,YE,14.4,46.4667,68.07,30,2,2.35,clear sky
636,Qasigiannguit,GL,68.8193,-51.1922,12.45,76,100,6.69,overcast clouds
637,Ankazobe,MG,-18.3167,47.1167,75.61,62,100,5.19,overcast clouds
638,Prince Rupert,CA,54.3161,-130.3201,41.09,93,100,9.22,light rain
639,Midyat,TR,37.4247,41.3393,48.92,86,99,12.1,moderate rain
640,Khanpur,PK,28.6453,70.6567,63.37,19,0,5.84,clear sky
641,Madaripur,BD,23.1753,90.2072,69.78,62,91,7.16,overcast clouds
642,Taganak,PH,6.0833,118.3,80.74,77,98,11.41,overcast clouds
643,Homer,US,59.6425,-151.5483,34.77,78,100,4.61,overcast clouds
644,Flin Flon,CA,54.7682,-101.865,-34.76,67,20,4.61,few clouds
645,Sarangani,PH,5.4033,125.4636,81.25,73,96,18.48,light rain
646,Coshocton,US,40.272,-81.8596,32.34,91,100,3.0,snow
647,Atasu,KZ,48.6814,71.6433,2.08,86,3,5.1,clear sky
648,Prachuap Khiri Khan,TH,12.2167,99.75,69.44,93,49,2.64,scattered clouds
649,Canete,CL,-37.8,-73.4,70.11,62,85,8.19,overcast clouds
650,Ankang,CN,32.68,109.0172,39.38,62,5,2.55,clear sky
651,Bemban,MY,2.2684,102.3746,76.8,94,20,2.3,few clouds
652,Suriapet,IN,17.15,79.6167,72.05,71,40,13.47,scattered clouds
653,Gravdal,NO,68.1214,13.5031,24.69,54,40,10.36,scattered clouds
654,Saint-Francois,FR,46.4154,3.9054,49.68,80,0,3.44,clear sky
655,Moscow,RU,55.7522,37.6156,23.63,97,100,3.58,snow
656,Naryan-Mar,RU,67.6713,53.087,4.98,97,99,4.79,overcast clouds
657,Nadadores,MX,27.05,-101.6,35.24,85,100,10.49,overcast clouds
658,Soyo,AO,-6.1349,12.3689,84.25,66,72,10.02,broken clouds
659,Altstatten,CH,47.3777,9.5475,49.21,81,0,2.3,clear sky
660,Nishihara,JP,26.1842,127.7558,63.68,83,75,5.75,broken clouds
661,Magadan,RU,59.5667,150.8,0.32,75,96,10.04,overcast clouds
662,Krasnaya Yaruga,RU,50.8008,35.6583,30.31,99,100,2.17,light snow
663,Scottsbluff,US,41.8666,-103.6672,9.79,72,0,8.05,clear sky
664,Quesnel,CA,52.9999,-122.5029,21.7,79,100,11.5,overcast clouds
665,Tarakeswar,IN,22.885,88.0172,74.95,74,77,7.49,broken clouds
666,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,86.11,53,87,9.57,overcast clouds
667,Poltavka,RU,54.3663,71.7632,8.55,91,30,7.52,scattered clouds
668,Tobermory,CA,45.2501,-81.6665,8.31,75,100,16.13,overcast clouds
669,Panguipulli,CL,-39.6333,-72.3333,67.71,49,100,4.81,overcast clouds
670,Nuzvid,IN,16.7833,80.85,74.25,83,47,8.28,scattered clouds
671,Tahe,CN,52.3333,124.7333,-5.37,80,18,7.96,few clouds
672,Golubitskaya,RU,45.3222,37.2822,41.43,94,100,14.25,overcast clouds
673,Verkhnyaya Inta,RU,65.9811,60.3094,15.66,90,100,4.99,overcast clouds
674,Port Macquarie,AU,-31.4333,152.9167,64.36,84,86,17.98,overcast clouds
675,Awjilah,LY,29.1081,21.2869,59.13,41,26,21.05,scattered clouds
676,Marawi,PH,7.9986,124.2928,68.65,90,100,2.84,overcast clouds
677,Plettenberg Bay,ZA,-34.0527,23.3716,66.07,80,96,11.52,light rain
678,Saveh,IR,35.0213,50.3566,47.62,52,100,0.56,overcast clouds
679,Warrington,GB,53.3925,-2.5802,53.46,75,40,7.0,scattered clouds
680,Shumikha,RU,55.2261,63.2961,24.93,93,100,19.22,snow
681,Vilcun,CL,-38.65,-72.2333,65.14,43,93,5.91,overcast clouds
682,Kaniama,CD,-7.5667,24.1833,68.77,92,100,4.34,light rain
683,Sarakhs,IR,36.5449,61.1577,51.44,35,33,15.37,scattered clouds
